date,MOM_frictionless,MOM_naive,MOM_risk_only,MOM_borrow_aware,SIR_frictionless,SIR_naive,SIR_risk_only,SIR_borrow_aware,REV_frictionless,REV_naive,REV_risk_only,REV_borrow_aware
2022-01-04,995435760.5636001,988534181.6111182,988392575.6522592,1008667505.8167509,291463905.099223,274706885.75099796,273503598.1757433,282753192.3953625,439300160.27363104,405422921.056095,405824876.2440042,413503597.36770546
2022-01-05,993960344.0238154,987217194.0994141,986796399.9242347,1004534117.4460715,295309449.94347805,278271744.88472486,277103853.821129,285184341.4842624,415555624.52775604,383500293.443878,383973252.32866144,390900431.3134285
2022-01-06,1007751918.0288188,1000829772.9469672,1000359073.7624788,1017828724.5277143,293051993.011795,276080303.0256605,274892321.252051,282716943.3785234,412004274.17591524,380214853.8063487,380595975.5523245,387502331.6584151
2022-01-07,1005478075.7717294,999253867.7117894,998679945.2104971,1014651550.0948943,291547639.3106387,274599792.4684323,273434537.3329759,280998435.4357365,413616463.01451623,381694825.9894882,382101914.52820015,388770730.93280977
2022-01-10,1015364336.5599718,1008261419.8640047,1007569715.1076084,1022443144.2745459,290565744.88394237,273608475.3911019,272432859.91687167,280115751.88871956,409327133.56607145,377728484.77554,378093222.8395417,385332853.47529656
2022-01-11,1007020546.7621746,1000658010.0890424,1000099179.9704698,1014711614.7467371,288959707.5793542,272027594.06262857,270959307.09305114,278498766.0623007,416959344.7871189,384765021.53834045,385099837.6243005,392701486.1361428
2022-01-12,1035300023.0283102,1028163702.9258145,1027619697.6866112,1041589996.9745138,293258787.03990173,276012994.28794366,274958629.1866117,282442206.7224071,416372569.50270665,384215957.52678657,384616753.8090531,392200680.4421483
2022-01-13,1038482658.005218,1030104885.8113401,1029405579.4938446,1044013800.8581837,293239932.8234726,275897761.58183295,274886882.4033926,282446949.800386,397002684.9029013,366330839.0361233,366775641.337315,373931270.65720016
2022-01-14,1048273982.7156359,1040327542.961166,1039692434.6317558,1053825206.2901905,294068318.3316606,276611620.3952431,275674093.8835534,283795511.03976804,401202592.86310595,370199410.54832405,370659535.4150453,377816248.0429368
2022-01-18,1052180552.7122347,1044150259.542808,1043317546.5731081,1056743608.2705631,296431901.4925306,278780539.6218338,277782876.0898004,285053968.72544897,388334269.27145994,358314896.48972094,358854630.64017284,365603667.17841274
2022-01-19,1039169444.1026478,1032185286.8270918,1031279762.7166286,1043820638.7478335,299813613.9614492,281909611.8635685,280999602.1646457,289170274.8930877,382965062.1656561,353351907.7664103,353928157.3645057,360515236.04300714
2022-01-20,1037052752.9169888,1030585200.3731487,1029602879.5300183,1041207183.7254837,303309218.2045727,285156195.0117746,284203737.34930724,291838539.8633133,388593900.6865234,358539772.4547348,359222489.62121403,365821367.0844364
2022-01-21,1031296912.2336254,1024634324.0341002,1023655246.7016778,1035240207.9760964,304803043.5993403,286508657.7233584,285446822.91400117,293184746.7408726,376051545.1301833,346956485.7998199,347650632.30171955,354038858.9174251
2022-01-24,1034679602.6171283,1026876040.1305443,1026180954.4722288,1039001324.0276048,297660010.0658762,279708771.9937622,278745028.0105753,287017390.0361545,371574020.45363426,342816444.053307,343434160.27516776,349842861.17326725
2022-01-25,1047293883.5798147,1039085624.7994708,1038365292.5537508,1051942416.2346035,297743415.1272856,279493334.27930623,278549542.25204563,287661077.1875536,365577389.2348862,337274493.2466254,337967547.8790805,344392496.31865984
2022-01-26,1064994846.3217603,1058177685.9852216,1057383825.6260654,1071249072.4274487,299775369.40242267,281352624.44136894,280397060.7418664,289109301.59657407,362658013.00549066,334572678.1322452,335197328.59849215,341642198.0460907
2022-01-27,1081989219.3223755,1074720027.7097363,1073846002.6639261,1086739981.4820707,304047031.9729815,285327222.3875895,284354247.0315617,292575828.140784,350326947.9890647,323185042.1295563,323882824.07356554,329890643.15737253
2022-01-28,1080429124.7942188,1072702122.2158545,1071894780.852468,1084873697.9430573,301531497.875858,282905123.8023191,281895051.9192606,289862610.4374247,351039917.5433352,323837307.2827091,324572391.92169446,330707188.5677776
2022-01-31,1046557916.055954,1039161126.3086042,1038365546.7330836,1052393488.1234545,298323240.44602245,279828195.35338074,278878146.05268246,287117332.8213529,371884916.0564503,343070809.5618673,343701184.7903896,350540142.02996796
2022-02-01,1044331925.2754624,1036812204.7192253,1036219526.2624122,1050216403.7992905,292368606.80446553,274187399.8834301,273313829.58876824,281493681.4177585,380111199.3038985,350647269.3406475,351102249.1664107,358001780.5368598
2022-02-02,1095263360.2930176,1085744132.155317,1084959094.4804251,1100610789.8117397,301443086.49599767,282645953.1165669,281779251.46025133,289469103.1599656,363191146.68920416,334734184.0992525,335169754.1043648,341875994.0284704
2022-02-03,1114171639.2734234,1104421199.8017507,1103636491.1960886,1119605556.4944785,307252648.57724524,288048434.51520395,287158294.25796634,294608800.011552,341005249.5505349,314261547.56410706,314673734.77947134,321143426.75668484
2022-02-04,1094928003.0966096,1085201437.7330394,1084481557.556968,1103443180.459186,305956866.9854197,286782871.08833855,285886128.3441166,293283954.37814933,356560505.6033405,328606373.235358,329008061.10662544,335764864.1942903
2022-02-07,1096598131.3031616,1086747399.1194122,1086020109.2383218,1105602864.8986888,303386666.48252153,284320039.84096813,283444978.22768074,290844408.3743063,358307797.7420344,330212740.50784934,330606807.0772542,337314321.86763954
2022-02-08,1092242284.1092954,1082308498.312625,1081498392.7178814,1101172014.3576736,299086754.88517416,280233931.65760946,279306319.76175016,287146729.93516845,369164954.0723578,340223335.4518402,340808421.46684706,347770870.93266684
2022-02-09,1079706337.8272042,1069738919.4294472,1069052503.9470602,1088823581.2709513,291088756.5338977,272675607.3990189,271771610.4441265,279939319.9174528,386808853.44831467,356494850.037113,357106065.2389975,364451228.4657405
2022-02-10,1085450991.5887995,1075316674.3743796,1074801601.1539218,1094505404.1048458,293692548.25664824,275064168.20162994,274155807.3049742,282413199.05250317,376923283.61138624,347369411.8953746,347955857.81552374,354848698.5783868
2022-02-11,1088648131.2567146,1078370524.8426805,1077968389.8418267,1097080051.0059876,296267333.76950413,277421005.2486453,276542142.75528276,285085341.3469657,355639733.0868202,327721382.3947988,328035096.2497947,334286038.504354
2022-02-14,1099812735.109248,1089338633.224556,1088977320.864642,1108291772.065661,298314651.3705573,279277418.3213688,278428682.1414375,287062954.04129755,358239550.2957286,330088201.3192724,330455618.13978463,336541292.8200002
2022-02-15,1060399116.9784912,1050072108.34637,1049593326.0769272,1068789670.4933976,289329806.51750064,270710958.683897,269858983.49842685,278685776.5980575,384056322.5130848,353899310.10820794,354393471.174539,361048153.0549737
2022-02-16,1070581298.13559,1060059230.9267062,1059716654.3141706,1078516057.5609303,291965762.57636,273123742.03807425,272378759.5526355,281149935.139323,370378068.19716,341274814.29510975,341664702.3237955,347908960.8632122
2022-02-17,1095842753.3581772,1085010511.238266,1084736358.1946528,1103358784.1419718,301016438.52937394,281563596.10357094,280788279.5601188,289802920.12669265,353580875.76301825,325773164.6394164,326108045.0767821,332036876.7965671
2022-02-18,1124260980.393599,1113101954.9676564,1112721164.680415,1130778492.5361018,307615052.17053115,287224653.89720565,286456914.74689585,295636265.50144815,346826447.1321983,319536684.98517126,319924666.0373552,325779358.6221807
2022-02-22,1124224683.0826347,1112946023.0485299,1112477452.0419464,1130050864.4047368,315017265.4843014,294116502.86071616,293412485.8325771,302284421.048019,337444626.2145639,310876298.0919581,311293628.7631005,316577622.69720656
2022-02-23,1134579469.4785457,1123092652.297508,1122776272.3694954,1140078617.9254327,315771897.28581023,294773417.0758756,294046085.9778495,302673448.36302865,324242068.55183345,298691226.31210107,299024109.30847466,303952989.16081053
2022-02-24,1117236747.1275306,1106971549.3889828,1106776423.2578444,1124725212.9630053,302664474.8232248,282421441.3824452,281765379.9457472,290829546.51844484,357104406.78586,329002385.18303734,329349215.700762,335360030.047594
2022-02-25,1136655609.096436,1126128473.866002,1125920783.2676857,1143887090.5850852,303535240.4253424,283183366.2256809,282474399.14217484,291257939.3977786,352297576.31139547,324562602.2642669,324873809.87405324,330727478.8679349
2022-02-28,1129103731.2533355,1118596895.4906306,1118660400.5302036,1135649395.6287467,297359593.89204353,277343492.1311168,276742635.04130816,285202182.85557735,361842194.8987673,333360592.97738534,333482947.61577296,339497240.3815696
2022-03-01,1126858057.6600711,1116334679.9318278,1116578067.467851,1133635562.6701972,299895887.97292054,279675852.7101765,279094251.56534773,286568689.21460426,358533185.243019,330305179.7842001,330419427.9889451,336364429.5815057
2022-03-02,1180534209.0747058,1169475156.488974,1169613640.5323994,1187318751.5686305,302042016.8040328,281645710.6157848,281017052.36346364,288246067.93453014,359818727.6376144,331482527.4051953,331544924.00865227,337476245.8299802
2022-03-03,1226448834.1663659,1214927311.5946655,1215005598.717955,1233640086.2294426,308065512.2164976,287228118.4995597,286544321.6654883,294044100.64827174,360820250.450765,332398178.7613748,332437512.71574336,338388607.92043686
2022-03-04,1296910594.3036594,1284696832.612095,1284950190.248039,1304792335.5819075,313425337.49404514,291958373.77762187,291294054.8311123,298658040.0903591,363608781.5334894,334960547.07069784,335034364.2107227,340912369.15262014
2022-03-07,1282199919.3251338,1270085472.3961403,1270184950.5221374,1290195833.3792162,314337442.90039635,292779674.2151139,292148042.9750304,299740763.99967563,356269656.55231434,328192334.66406304,328243429.9392952,334091707.6649572
2022-03-08,1252563723.625864,1240684962.0214243,1240582205.074952,1260427479.8807366,310266440.510186,288952250.4921287,288347401.4321204,295978951.8707752,355956888.5168129,327891433.9318241,327964413.49825245,334055314.6921524
2022-03-09,1192104054.1210868,1180744345.1092896,1180663921.2917688,1199714345.41226,309939459.7425605,288615348.0061522,288056460.4046842,295709744.30713224,351322909.97540313,324487192.1328633,324557273.49061286,329827351.46628976
2022-03-10,1237688303.1422813,1225864989.0361462,1225847691.9697914,1246441341.9774232,311775861.3247634,290296139.8423732,289722457.9062375,297641193.742058,347283274.908224,320758092.6403205,320824808.77437407,326242608.9612645
2022-03-11,1285119044.5838914,1272793544.4423857,1272831579.9753034,1293973281.9777741,318531036.7098351,296562939.5409514,295992283.70960784,303825943.4652586,359418672.3528199,331930800.59042954,331973363.0178624,337239346.40372425
2022-03-14,1328050001.8255138,1315271790.3752089,1315054965.9458013,1336712831.3544128,325105758.60290927,302664758.4804394,302012231.6541785,309140166.6136486,378278353.64925766,349299701.56921464,349309085.3968854,354862588.3688247
2022-03-15,1292133973.511048,1279632532.145068,1279502782.2325745,1300981785.5995498,320067147.2421014,297932119.41357946,297210115.70640516,304745362.6379736,378298609.10579425,349311454.56772554,349350911.2012765,354982364.1371308
2022-03-16,1195381896.455129,1183723424.0592716,1183482891.9787693,1203511973.910383,312394027.83736557,290741327.1936301,290038873.170531,297693476.48095584,372207427.5667642,343692063.49228734,343816707.5373469,349484394.94385654
2022-03-17,1184349938.6100688,1172737030.1491659,1172738541.3719108,1192729783.9558027,306262634.0637113,284986287.40541047,284335831.5339477,292048245.22551,366295833.20184857,338237842.3519032,338402370.88387704,343944135.7539082
2022-03-18,1133665872.4979997,1122462363.1683466,1122512456.1067135,1140955675.1786613,300683013.7336373,279745203.5282051,279104956.9240164,286577748.27122855,371764684.49456817,343268171.73215073,343548289.86523956,349038302.70869833
2022-03-21,1190755067.318194,1178964029.4072928,1179199737.5116487,1197316093.3146863,305432499.2522124,284140250.0702184,283470888.17537403,290318412.3873041,367607996.3902981,339423813.5788943,339665160.93205124,344905526.5636264
2022-03-22,1130693576.763134,1119399364.810062,1119540225.9775522,1136259753.4728653,299911825.36086464,278952639.2284198,278269200.2353391,285092630.24616253,367536736.63855344,339660868.2895318,339944860.9770626,344836858.76075697
2022-03-23,1134334673.6108198,1122948004.8701653,1123297738.3059757,1139579141.466616,299987071.12867033,278986141.8530074,278315158.1113638,284717998.39844626,360289264.1878328,332975945.61086434,333255889.4647767,337852472.2037313
2022-03-24,1119311976.3957002,1108004669.9104705,1108348391.331989,1124272232.3165672,302566810.64636487,281354969.52465636,280684754.4439467,287095617.6124459,353530559.55417657,326741246.683965,327006785.0012323,331506735.60029787
2022-03-25,1169189112.6513262,1157360828.361035,1157763121.7541265,1174143603.0125632,305937583.76733994,284462327.1367303,283745318.11233854,289929410.8822304,355251909.91915065,328313468.6776009,328549000.25511485,332981267.8905721
2022-03-28,1163572740.927939,1151748759.7644954,1152118009.2696874,1168501663.5766776,303135358.987616,281809044.02759093,281079904.31311435,287257414.3769742,352531465.7036191,325812111.56604695,326056963.59214056,330417061.9640459
2022-03-29,1115840462.4316757,1104408679.2139528,1104671264.2819247,1120837911.2476084,294945840.90095466,274482728.81222534,273788883.0511057,280187392.3804294,353780568.66561365,326949768.57207453,327241951.17007226,331871058.8029452
2022-03-30,1152228525.0988624,1140410953.0618625,1140778437.369004,1157431760.4792268,303038217.0014242,281999273.00441766,281319099.4886504,287587755.33797413,355268253.9351921,328196119.690208,328494113.15497386,332765869.2467244
